#CHR	start	end	Ikaros/Control_0h	Ikaros/Control_2h	Ikaros/Control_6h	Ikaros/Control_12h	Ikaros/Control_18h	Ikaros/Control_24h
9	32617483	32617655	0.039177	0.629665	1.141248	0.965275	2.261618	1.645102
9	32652290	32652420	-0.535316	0.124545	-0.456686	-0.703578	0.045022	-0.727191
9	32668119	32668371	-0.087459	0.614345	0.453007	1.019610	0.748715	0.760112
9	32695709	32696244	0.712048	0.216523	0.532505	-0.007642	0.260252	0.516998
9	32816681	32816811	1.418305	0.827878	1.678927	1.116531	1.440518	0.517888
9	32884011	32884167	-1.328279	-0.189387	1.587807	-0.063676	0.673229	0.842357
9	32940505	32941005	-0.168909	-0.238043	-0.215065	-0.101851	-0.438190	-0.417489
9	33246911	33247395	-0.537998	0.364131	0.037652	0.313488	0.149910	0.521624
9	33483146	33483646	-0.222959	0.120830	-0.043823	0.500352	0.732014	0.856919
9	33961934	33962434	-0.312098	0.001375	0.783825	0.207951	0.624103	0.721366
9	34077798	34077928	0.050144	-0.015116	1.364081	1.081740	1.294744	1.974212
9	34345539	34345669	-0.069791	0.485507	1.089032	0.415432	0.805737	1.735559
9	34498583	34499083	-0.829917	-0.358641	-0.285914	0.301650	0.264941	0.072840
9	34752734	34753234	-0.643099	-0.136640	-0.261398	-0.027123	0.185284	-0.236092
9	34837829	34837966	-0.028106	0.570727	-0.175045	-0.107854	-0.069878	-0.381217
9	34847807	34847937	-1.421662	0.184501	-0.185340	-0.074977	-0.418407	0.125185
9	34857701	34857843	-0.205753	-0.391255	-0.777885	0.511493	-0.460903	-0.320001
9	34913120	34913369	-0.309341	0.212020	-0.137615	0.420235	0.147239	-0.242522
9	34983434	34983934	-0.546468	-0.042711	0.088370	0.262238	0.347321	0.325361
9	35019551	35019681	-0.927035	-0.274173	-0.401581	-0.419755	0.047331	0.037316
9	35116818	35117318	0.747603	-0.123889	-0.196225	-0.486199	-0.066833	-0.360917
9	35175803	35176336	0.020262	0.402345	0.299721	0.028160	0.305904	0.095561
9	35182907	35183085	0.081479	0.467876	0.275095	0.200110	0.524020	0.782540
9	35186613	35186743	-0.167381	0.694602	0.177940	-0.267506	0.865918	-0.100195
9	35199757	35200257	0.626453	0.007407	0.366978	-0.087239	0.011789	-0.519194
9	35210714	35211371	0.268496	-0.075422	0.045697	-0.373836	0.245173	-0.027000
9	35247439	35247597	0.398594	0.206021	0.124584	1.134005	0.885802	0.780567
9	35267514	35268036	0.697786	0.290202	0.577502	-0.193617	0.181098	-0.207742
9	35282389	35282889	-0.135535	0.052611	-0.417938	0.027425	-0.063940	0.027220
9	35340776	35341276	-0.186273	0.351700	0.331563	0.161154	0.390430	0.570915
9	35387705	35388205	-0.224889	0.436313	0.597750	-0.667363	0.029179	0.550779
9	35421144	35421661	1.009553	0.544260	0.769487	-0.240776	0.366155	0.277773
9	35524089	35524589	0.215335	-0.022462	0.085828	0.499003	0.417564	0.313122
9	35535010	35535510	-0.252116	-0.108182	0.169062	0.328820	0.411844	0.385216
9	35541412	35541912	-0.467854	-0.126191	-0.358722	0.085340	0.035240	-0.083963
9	35546818	35546951	-0.564738	-0.241960	-0.023812	0.420441	0.195149	0.277321
9	35559192	35559710	-0.070948	-0.104776	0.531103	0.216357	0.593471	0.550494
9	35569824	35570429	0.091139	-0.063520	0.174485	-0.286505	0.302951	0.089238
9	35584186	35584316	0.503080	0.392000	0.781351	0.704024	1.202835	1.223794
9	35593006	35593149	0.559225	-0.385162	0.591385	0.135195	0.257152	0.229107
9	35614122	35614256	0.017533	-0.176685	0.502713	2.443315	0.842519	2.276910
9	35631757	35631893	-1.182913	1.037718	1.017821	0.209719	1.549559	1.187573
9	35640428	35640584	-0.734531	1.377751	0.705666	-0.213204	1.330551	0.500227
9	35701990	35702146	0.171232	0.893866	0.519394	-0.106420	1.244750	1.482181
9	35707204	35707709	0.046082	0.332690	0.508486	1.164953	0.627576	1.717275
9	36129357	36129857	-0.319948	-0.718344	0.438365	0.017752	0.914776	1.108686
9	36147672	36147828	0.563454	0.430316	1.049814	-0.006671	0.947986	1.738906
9	36166230	36166441	-0.797084	0.279335	0.251595	1.030678	0.441219	0.794317
9	36435496	36435626	0.243822	-0.316927	0.507142	-0.228721	0.712630	0.359358
9	36561952	36562383	-0.075511	0.361835	0.737723	-0.363435	0.998894	1.021092
9	36687464	36687594	-0.751857	-0.113323	-0.206102	0.534474	0.053758	0.656208
9	36726385	36726906	0.178374	0.137403	0.510102	0.125041	0.386829	-0.037331
9	36767490	36768003	-0.044278	-0.438173	-0.205155	-0.372866	-0.007956	-0.058791
9	36797182	36797682	0.728199	0.006129	0.478011	-0.136466	0.173767	-0.096922
9	36885388	36885527	-0.933303	-0.132197	-0.353303	0.559012	-0.296997	0.057716
9	36890486	36890984	-0.534371	0.146230	-0.549951	-0.004567	0.178438	-0.009237
9	36895052	36895182	-0.670113	-0.986065	-0.115196	0.025665	-0.430213	0.263320
9	36916289	36916795	-0.301862	-0.218620	-0.204354	0.349669	0.007314	-0.163281
9	36933758	36933893	-2.171644	-0.094386	-0.494906	0.651920	-0.347244	-0.266263
9	36965859	36965991	-0.458815	0.367914	0.013428	1.183203	-0.010540	0.658101
9	36968893	36969032	-0.002625	0.158943	-0.510307	0.480369	0.276430	-0.140933
9	36970591	36971091	-0.765637	0.436664	-0.739430	0.163641	-0.362407	0.143985
9	37177201	37177338	-0.106101	0.655956	-0.305631	0.151300	-0.292561	-0.068615
9	37229848	37230348	0.084447	0.244056	-0.118673	0.167248	0.267263	0.171879
9	37236051	37236181	-0.150685	0.371763	-0.142406	0.173400	-0.303343	-0.314332
9	37236815	37236945	-0.276548	-0.080860	0.275551	-0.146507	-0.209644	0.079817
9	37247411	37247911	0.080549	0.287302	0.179796	0.041520	0.128363	-0.445828
9	37255420	37255554	0.315125	0.310600	0.145667	0.379792	0.133041	0.575942
9	37255787	37256287	-0.324817	0.310742	0.024415	-0.296514	-0.205721	-0.397445
9	37276285	37276793	-0.312518	0.409132	0.707973	1.100817	0.783449	0.917798
9	37301656	37302156	-0.187602	-0.095861	0.348955	-0.127132	-0.080588	0.109831
9	37329412	37329920	-0.516273	0.150752	0.326883	1.626033	0.936439	1.571523
9	37348187	37348696	0.471944	-0.322793	-0.142795	-0.381712	0.061811	-0.285982
9	37366061	37366258	-0.190097	-0.069295	0.718599	0.883078	0.251950	0.944270
9	37406352	37406852	-0.472197	0.062846	0.216699	-0.009141	0.049700	0.191823
9	37430495	37430997	-0.178903	0.133193	-0.535652	-0.038438	-0.455301	-0.523403
9	37462835	37462967	-0.153167	-0.179170	-0.024997	0.321646	-0.121885	0.874055
9	37488703	37488859	-0.060937	0.331696	0.625046	-0.392473	0.574053	0.095211
9	37488928	37489548	0.942330	0.373419	0.534386	-0.183259	-0.076985	-0.098768
9	37489800	37490300	0.875426	0.065407	0.707676	0.192466	0.405915	-0.225413
9	37529732	37529862	0.087120	1.311264	0.282803	0.644602	0.297288	-0.172207
9	37547017	37547147	-0.290762	0.302300	-1.409425	0.613875	0.200280	0.465191
9	37554119	37554629	0.331861	0.438386	0.690897	0.464545	0.442848	0.190829
9	37576438	37576959	0.088803	0.245283	0.148990	0.125004	0.310777	-0.049436
9	37598766	37598901	-0.068673	1.089505	0.380601	0.873169	1.237559	0.641507
9	37613444	37614047	0.760719	0.226960	0.275760	-0.199836	0.378849	0.051343
9	37616935	37617071	-0.230271	0.312300	0.408786	1.095141	-0.264928	0.883806
9	37626189	37626325	-0.260480	-0.354541	0.801189	1.780171	1.158186	1.591830
9	37636456	37636587	-0.665905	-0.746166	-0.507397	-0.109417	-0.345638	-0.424718
9	37657015	37657537	0.193474	0.101047	0.545646	-0.112423	-0.154666	-0.392773
9	37689898	37690398	-0.301113	-0.037129	0.224247	0.306126	0.229025	0.656633
9	37762667	37762807	-0.386310	-0.276042	-0.530924	0.230020	-0.034051	-0.025194
9	37932456	37932956	-0.380977	0.085390	-0.219331	0.219725	0.350285	0.481994
9	38018365	38018495	-0.043994	0.104131	0.119056	0.159269	0.936612	0.698160
9	38620709	38620839	0.137832	-0.668785	0.542338	0.391191	0.334948	1.389783
9	38673065	38673205	0.363925	-0.095475	0.607692	0.590105	0.819933	0.185108
9	38718200	38718332	0.061436	0.074933	-0.130060	-0.208084	-0.456132	-0.414344
9	38719075	38719205	-0.325136	1.402581	0.359398	0.740355	0.185927	1.087949
9	38833030	38833186	0.256501	-0.188129	0.760448	-0.309991	1.336600	1.390764
9	38895631	38895787	-1.347667	-0.169859	0.648657	0.879331	-0.052343	0.491549
9	38907650	38907806	0.537207	0.071389	1.140870	0.549998	0.840873	1.478451
9	38954165	38954295	-1.082645	0.707754	0.976426	1.068110	1.688635	2.052385
9	39104722	39104852	-0.530191	-0.091907	0.798071	-0.401358	2.322183	0.810873
9	39115892	39116015	-0.386532	0.413317	0.261225	0.187050	-0.329100	0.530332
9	39453077	39453233	0.534639	0.694418	1.856363	0.761829	0.885013	1.495684
9	39509118	39509257	-0.705507	0.261765	0.712886	0.357369	0.034714	0.144724
9	39679431	39679574	0.321033	0.134149	-0.425627	0.412405	0.421921	0.414755
9	39748685	39748815	0.410573	0.747648	1.513225	1.416396	1.313483	0.632336
9	39872833	39872989	-0.188898	0.230040	0.058349	0.082550	0.515240	1.572683
9	39905202	39905364	-0.674977	-0.659403	-1.313008	-1.032369	-0.778493	-1.286285
9	39917070	39917226	-0.197665	0.543328	1.277560	0.157446	0.875719	0.302545
9	40116719	40117748	-0.264052	-0.109219	-0.280193	-0.289561	-0.166703	-0.229253
9	40137202	40137713	-0.590568	0.007706	-0.362618	-0.060917	-0.305484	-0.090386
9	40142884	40142983	-2.341507	-0.860900	-0.112102	0.742853	0.274715	0.215327
9	40192031	40192562	0.979491	-0.158276	0.120553	-0.158071	0.020569	-0.140189
9	40223711	40223841	-0.358429	-0.037218	0.386911	0.181453	0.377774	-0.286003
9	40228035	40228535	-0.771632	0.152170	-0.322312	0.000891	-0.310715	-0.026120
9	40330585	40331086	0.053636	-0.215028	-0.222423	0.153121	-0.241944	-0.069981
9	40333592	40334092	-0.419606	-0.083298	-0.351185	0.174274	0.035978	-0.342769
9	40350787	40350920	-0.184388	0.228751	-0.075099	1.005125	-0.079898	0.612011
9	40397246	40397412	-0.943783	-0.124184	0.350715	0.587263	0.793034	0.748621
9	40414995	40415495	0.559976	0.335242	0.508456	0.809362	-0.074557	0.537249
9	40423360	40423861	-0.591898	-0.921843	-0.547361	-0.516929	-0.250540	-0.136399
9	40455155	40456141	0.101663	-0.000113	-0.497488	-0.369736	-0.402769	-0.644415
9	40479291	40479791	-0.095337	0.093370	-0.011823	-0.166836	0.113871	0.141653
9	40490350	40490480	0.392209	0.238231	0.594275	0.075437	0.222383	0.654240
9	40534965	40535476	-0.178289	-0.350875	-0.166390	-0.205206	-0.175652	-0.002422
9	40577308	40577403	-0.684107	0.789047	0.129377	0.088645	-0.052183	-0.234461
9	40577707	40578207	-0.239260	0.134041	-0.086143	0.316186	0.044233	0.066101
9	40581916	40582419	-0.349977	-0.252968	-0.176300	0.131301	0.228859	0.188187
9	40583536	40584036	-0.191839	0.388382	0.203658	0.166601	0.391131	0.291159
9	40616315	40616821	-0.541104	0.041359	0.305473	0.240956	0.313608	0.009994
9	40628037	40628537	-0.418255	0.683038	-0.122057	-0.031637	-0.096920	-0.068836
9	40635968	40636472	-0.253021	-0.238010	-0.309796	-0.083991	-0.309667	-0.115165
9	40744484	40744614	0.305409	-1.000150	0.045755	-0.033681	0.724680	-0.115831
9	40750178	40750678	-0.143641	0.298507	0.438568	0.570865	0.230867	0.320743
9	40756291	40756795	-0.319594	-0.036255	-0.203842	0.143464	-0.001399	0.314564
9	40757438	40757568	0.605980	0.301836	0.400157	0.205879	-0.634678	-0.572095
9	40757604	40758172	0.004075	-0.543683	-0.019455	-0.469449	-0.132267	-0.465497
9	40783950	40784460	-0.009198	0.098188	-0.082567	-0.235421	0.294194	0.038029
9	40800069	40800199	0.370675	-0.332190	0.014902	-0.688853	-0.709620	-0.750941
9	40800794	40801461	0.556254	-0.455343	-0.041491	-0.556116	0.018663	-0.042061
9	40805417	40805550	-0.784880	0.253472	-0.727352	0.420942	-0.729962	0.025522
9	40811293	40811793	0.009885	-0.027847	-0.049760	-0.090901	0.001712	0.766197
9	40811968	40812126	-0.896543	-0.302677	0.039604	0.776117	-0.545958	-0.325096
9	40814130	40814260	-0.265754	-0.439846	-0.012057	-0.148101	-0.861461	1.578019
9	40834550	40835055	0.066852	0.088221	-0.440961	0.168529	0.089122	-0.286012
9	40872190	40872320	-0.685811	-0.649592	0.202428	-0.885336	0.025813	0.298415
9	40947068	40947629	0.316929	-0.066843	0.142204	0.042087	-0.020424	-0.091003
9	40960105	40960621	-0.108783	0.110456	0.034009	-0.134784	0.148676	0.540042
9	40963389	40963889	-0.109831	0.176510	-0.237729	-0.165585	-0.291983	-0.188916
9	40964559	40964715	0.280672	-0.294941	-0.274121	-0.122508	0.056473	0.007943
9	40982608	40982738	0.996583	-0.081174	-0.092668	0.068876	-0.327565	-0.113176
9	40989820	40990320	-0.182665	0.142335	-0.256633	-0.275753	0.369911	0.559181
9	41028416	41028919	-0.967376	-0.024563	-0.229152	0.330589	-0.493280	0.042182
9	41044556	41045073	-0.272241	-0.062965	-0.445265	0.159925	0.148686	-0.206655
9	41073626	41074195	-0.176233	-0.043292	-0.214545	-0.041782	-0.317727	-0.170190
9	41078391	41078531	-0.497503	-0.218255	-0.939192	-0.103474	-0.840610	-0.460221
9	41083743	41083882	0.200606	0.517757	0.740607	0.695086	0.582000	-0.423173
9	41084035	41084541	0.547976	0.428047	0.253798	0.168069	0.536575	0.294059
9	41105051	41105551	-0.385833	-0.339433	-0.164859	-0.377856	-0.272377	-0.470727
9	41127014	41127144	-0.596176	0.191311	0.059819	-0.464974	0.226880	-0.487290
9	41135093	41135223	0.447535	0.149094	0.412133	0.174440	0.456224	1.102238
9	41137196	41137338	0.136675	0.428686	0.470489	1.028522	-0.065981	0.498602
9	41147292	41147539	-0.664504	-0.646415	-0.300466	0.128095	-0.371120	-0.431370
9	41152791	41153299	-0.470531	-0.350479	-0.131611	-0.148141	-0.161468	-0.126401
9	41157681	41157892	0.450233	0.571157	1.212251	-0.095887	-0.313185	0.087499
9	41182719	41182854	-0.624718	0.382748	-0.456076	0.423418	-0.035911	-0.526740
9	41191026	41191537	-0.206083	-0.139134	-0.321506	-0.057858	-0.489465	-0.484125
9	41207328	41208270	0.162253	-0.075688	-0.247119	-0.441039	-0.311521	-0.418149
9	41218802	41218932	0.095615	0.206606	0.200198	2.224720	0.185257	-0.003529
9	41228620	41229128	-0.205502	-0.245379	-0.392194	-0.827635	-0.413555	-0.036463
9	41461660	41462160	0.062342	0.149178	0.029913	-0.447546	-0.256761	-0.384964
9	41474552	41475053	-0.406529	-0.488518	-0.174041	-0.268999	0.012649	-0.150321
9	41874493	41874629	-0.576264	0.165608	0.503288	0.803546	-0.261364	0.355777
9	41951246	41951394	-0.265886	0.577536	-0.272035	0.158081	0.286835	-0.056997
9	41953697	41953827	-0.069396	-0.331138	-0.344333	-0.065901	0.054849	0.468344
9	41999679	42000187	-0.353309	-0.058969	0.575752	0.258558	0.614188	0.568551
9	42028875	42029035	-2.549565	-0.352213	0.364088	1.040311	0.869852	1.128903
9	42238705	42238835	-0.251826	-0.388423	0.157592	0.508756	0.428578	0.337657
9	42240853	42240984	0.017255	0.846572	0.172213	0.953010	0.423191	0.544526
9	42246711	42247235	0.291015	0.758288	0.789182	0.850085	0.930750	0.199256
9	42249226	42249726	0.354996	0.516214	0.484559	0.120587	0.978929	0.643177
9	42264058	42264609	1.359727	0.202523	0.561194	0.041690	0.064090	-0.089663
9	42326594	42327101	0.141624	0.215498	0.508808	1.001810	0.481836	0.777281
9	42388605	42388735	0.149917	0.266796	-0.079048	1.163395	0.522046	0.531425
9	42463765	42463895	-0.307774	0.487147	0.946026	0.332457	0.025349	-0.256178
9	42465624	42466124	-0.001343	0.545039	0.009043	0.104117	0.198370	0.903857
9	42471324	42471460	0.143832	0.758197	0.072343	-0.194326	-0.531643	-0.237162
9	42472007	42472588	-0.205623	0.283074	-0.207082	-0.310264	0.241410	0.209137
9	42532983	42533515	0.162749	-0.034459	0.015810	-0.205785	-0.316397	-0.488670
9	42550295	42550466	0.427644	-0.031437	-0.078142	0.143231	0.122404	0.235267
9	42573084	42573584	-0.413516	0.466523	0.043294	0.098431	0.237093	-0.419137
9	42652849	42652981	-0.516196	0.082986	0.077965	0.565754	0.401023	-0.407462
9	42688265	42688408	-1.122104	0.131942	-0.502893	0.150572	0.109587	0.077406
9	42838439	42838575	-0.374116	-0.045104	0.117270	-0.253338	-0.216590	-0.231117
9	43000189	43000323	0.070580	0.127356	0.179410	1.712677	0.817122	1.355852
9	43015933	43016064	-0.644939	-0.609348	-0.391862	0.709977	0.003200	-0.352809
9	43096449	43096579	0.320258	-0.015731	-0.467608	0.574278	0.786864	1.245790
9	43141785	43142291	-0.802121	0.166382	-0.464913	0.662150	-0.045070	0.249460
9	43221600	43222105	-1.040184	0.606347	-0.179745	0.200508	0.222602	0.467786
9	43284237	43284739	-0.303166	-0.110033	-0.173577	0.363449	0.307542	0.252068
9	43287048	43287178	0.476819	0.775811	0.629193	0.110963	0.503882	0.381400
9	43339497	43339997	-0.535590	0.279719	0.014827	0.872491	0.134879	0.753705
9	43491522	43491652	-1.093615	-0.452887	0.251365	0.715872	0.257233	1.165572
9	43698385	43698860	-0.704358	0.185898	-0.145077	0.158543	0.338532	0.409751
9	43762143	43762274	0.094571	-0.908113	-0.951815	-0.675256	-0.141159	0.113333
9	43827594	43828094	-0.150208	0.479392	0.325331	0.845873	-0.147417	0.122065
9	43846196	43846328	-0.236890	0.196768	0.263030	0.457897	-0.357163	-0.222945
9	43920226	43920369	-0.698173	0.010692	-0.002337	-0.169748	-0.726546	-0.238598
9	43924919	43925062	0.804241	-0.824069	0.163168	0.420683	-0.348463	-0.126316
9	43959681	43959817	-0.016871	-0.160667	-0.106689	0.425981	0.371148	-0.454316
9	43972234	43972734	-0.419986	-0.163632	-0.094976	-0.353937	0.377629	0.434686
9	43984570	43985073	-0.755772	-0.003446	-0.613055	0.214527	-0.339164	0.407318
9	44066669	44067243	-0.171459	-0.381779	-0.206363	-0.849546	-0.174996	-0.356593
9	44074518	44074651	-0.991970	0.007264	-0.690152	0.472565	-0.971992	-0.122237
9	44076684	44077184	-1.179079	-0.328078	-0.096338	0.225276	-0.689545	0.060182
9	44083964	44084094	0.723091	0.921213	0.223380	0.671004	0.240697	0.374780
9	44084656	44085178	0.532657	0.057109	0.257712	-0.085202	0.349073	0.204307
9	44087857	44088031	0.194132	0.164025	-0.137732	0.021240	-0.231743	-0.037980
9	44094246	44094376	-0.636896	-0.115776	0.074507	-0.858061	0.052337	0.427447
9	44109316	44109810	0.064504	-0.317514	-0.633498	-0.286589	-0.195022	-0.150875
9	44113329	44113961	0.370135	-0.585320	-0.399824	-0.551919	-0.203805	-0.336002
9	44118927	44119427	-0.926907	-0.462491	-0.515836	-0.040794	-0.232699	-0.526671
9	44124462	44124600	-0.830010	0.701779	0.462596	-0.270267	0.691764	0.736110
9	44125936	44126451	-0.030375	-0.300726	-0.733352	-0.234113	-0.540461	-0.681624
9	44130116	44130333	0.094619	-0.530156	0.421479	-0.685043	-0.308612	-0.624531
9	44141964	44142120	-0.684722	-0.115733	1.248148	-0.632645	0.251917	-0.451563
9	44169244	44169424	-0.209963	-0.354548	0.338726	0.828478	0.723867	0.695836
9	44175484	44176016	0.122934	0.097089	0.279252	0.146627	-0.196095	0.440795
9	44181694	44181824	-0.241035	1.017564	1.778405	0.285281	2.049597	1.316539
9	44213394	44213989	-0.131965	-0.317305	-0.530271	-0.420071	-0.228770	-0.427079
9	44225880	44226400	-0.627405	0.030653	-0.143840	-0.245135	0.147444	-0.451584
9	44233983	44234493	0.760938	-0.174561	0.218038	-0.381750	0.050768	-0.255882
9	44239409	44239909	0.006709	-0.036768	-0.422458	-0.376583	0.194678	0.058653
9	44292428	44292903	-0.930778	-0.903431	-0.166582	0.154626	-0.158081	-0.222162
9	44305513	44306206	0.179528	-0.467756	-0.001440	-0.443944	0.224095	-0.167817
9	44310464	44310720	0.044771	-0.723066	-0.304377	-0.764756	-0.727084	-0.748328
9	44320125	44320650	-0.060547	0.170266	0.363664	-0.438710	0.128221	-0.052564
9	44326253	44326868	-0.128962	0.186444	0.230355	0.114375	-0.261254	-0.441701
9	44334200	44334883	-0.110244	-0.709452	-0.316546	-0.742618	-0.321729	-0.440360
9	44343791	44344473	0.468953	0.059963	0.075367	-0.261359	-0.057886	-0.227009
9	44357340	44357483	-0.631318	-0.368246	0.138006	-0.189373	-0.029879	0.047608
9	44361434	44361962	0.049062	-0.207511	-0.020392	-0.415995	0.017204	-0.289861
9	44364617	44364746	-0.362071	0.097338	-0.959214	0.202070	-0.517266	-0.617387
9	44379116	44379720	0.753439	0.063440	0.285396	-0.107200	0.070960	0.019522
9	44389451	44389603	-1.073824	0.702168	-0.303870	0.403454	-0.513935	-0.348413
9	44391391	44391891	-0.372656	0.356729	-0.502255	-0.474707	-0.379096	-0.431796
9	44396672	44397197	-0.281916	-0.687780	-0.433562	-0.669871	-0.171220	-0.388731
9	44407009	44407894	0.394365	0.246823	0.271905	-0.310690	0.420805	-0.178604
9	44417846	44418387	0.273853	0.006054	0.471733	-0.275559	0.234451	-0.043177
9	44420545	44420731	0.627406	-0.985795	-0.686856	-0.758225	-0.021937	-0.594468
9	44432935	44433065	0.156372	0.085175	0.736302	0.536210	-0.156185	0.680841
9	44435685	44436185	0.213447	-0.031739	0.285164	0.200809	0.401735	0.160700
9	44454068	44454576	0.601377	0.250641	-0.099960	-0.463418	0.053411	-0.221888
9	44477908	44478041	-0.345869	0.558199	-0.382337	0.647112	-0.243577	0.129018
9	44480181	44480328	-0.057878	0.149339	-0.357739	-0.011317	0.110737	0.016840
9	44482626	44482756	0.529481	-0.625607	0.078357	-0.299703	-0.657735	-0.712399
9	44483804	44483934	0.060040	0.260023	0.030623	-0.275523	0.135239	-0.401914
9	44492838	44493341	-0.348924	0.387888	0.194060	0.332507	-0.050405	0.197037
9	44495050	44495550	0.993519	-0.435502	0.187402	-0.133596	0.285017	-0.338306
9	44501995	44502497	-0.635814	-0.378387	-0.184304	-0.171328	-0.328868	-0.285555
