#geneID	Treated_vs_Control
ENSMUSG00000075832	0.0217
ENSMUSG00000075837	0.6702
ENSMUSG00000075903	0.2775
ENSMUSG00000075908	0.0143
ENSMUSG00000075934	0.1921
ENSMUSG00000075952	-0.0223
ENSMUSG00000075958	-0.2225
ENSMUSG00000075983	-0.0929
ENSMUSG00000076010	0.0123
ENSMUSG00000076041	0.2185
ENSMUSG00000076062	-0.6307
ENSMUSG00000076066	0.4094
ENSMUSG00000076146	0.1747
ENSMUSG00000076256	0.4761
ENSMUSG00000076338	0.0954
ENSMUSG00000076431	-0.9522
ENSMUSG00000076432	0.1492
ENSMUSG00000076436	0.6346
ENSMUSG00000076438	-0.0496
ENSMUSG00000076441	0.0029
ENSMUSG00000076972	0.5659
ENSMUSG00000077111	0.3941
ENSMUSG00000077148	0.2355
ENSMUSG00000077155	-0.4043
ENSMUSG00000077163	0.3267
ENSMUSG00000077194	0.1601
ENSMUSG00000077207	-0.3155
ENSMUSG00000077248	0.0453
ENSMUSG00000077265	-0.3123
ENSMUSG00000077273	-0.2894
ENSMUSG00000077277	-0.0353
ENSMUSG00000077299	-0.3478
ENSMUSG00000077327	0.2753
ENSMUSG00000077334	0.3376
ENSMUSG00000077338	0.3930
ENSMUSG00000077347	-0.0804
ENSMUSG00000077349	0.1026
ENSMUSG00000077359	0.0010
ENSMUSG00000077367	0.8641
ENSMUSG00000077369	0.5000
ENSMUSG00000077387	-0.0171
ENSMUSG00000077406	0.5087
ENSMUSG00000077409	-0.1021
ENSMUSG00000077431	-0.4411
ENSMUSG00000077433	0.1519
ENSMUSG00000077450	0.3447
ENSMUSG00000077454	0.4303
ENSMUSG00000077461	0.3003
ENSMUSG00000077471	0.3468
ENSMUSG00000077504	-0.1392
ENSMUSG00000077511	0.1009
ENSMUSG00000077518	0.0598
ENSMUSG00000077541	-0.0622
ENSMUSG00000077562	-0.2818
ENSMUSG00000077574	0.4343
ENSMUSG00000077582	0.0326
ENSMUSG00000077598	0.2118
ENSMUSG00000077633	0.9946
ENSMUSG00000077652	-0.3768
ENSMUSG00000077666	-0.5432
ENSMUSG00000077668	-0.0505
ENSMUSG00000077677	0.3405
ENSMUSG00000077713	-0.1763
ENSMUSG00000077783	-0.5617
ENSMUSG00000077793	-0.0115
ENSMUSG00000078080	-0.5880
ENSMUSG00000078097	-0.4483
ENSMUSG00000078116	-0.4126
ENSMUSG00000078118	-0.1136
ENSMUSG00000078153	0.1578
ENSMUSG00000078198	-0.2875
ENSMUSG00000078202	0.0978
ENSMUSG00000078280	0.0593
ENSMUSG00000078346	-2.9154
ENSMUSG00000078348	-0.0533
ENSMUSG00000078354	0.1786
ENSMUSG00000078355	-0.5418
ENSMUSG00000078365	0.2197
ENSMUSG00000078420	-0.4146
ENSMUSG00000078452	0.0669
ENSMUSG00000078520	-0.1516
ENSMUSG00000078566	0.1415
ENSMUSG00000078572	0.0315
ENSMUSG00000078578	0.7856
ENSMUSG00000078597	0.5027
ENSMUSG00000078619	0.1466
ENSMUSG00000078621	-0.3481
ENSMUSG00000078624	0.4715
ENSMUSG00000078630	0.1339
ENSMUSG00000078650	-0.2537
ENSMUSG00000078651	-0.1935
ENSMUSG00000078652	0.3896
ENSMUSG00000078656	0.1971
ENSMUSG00000078676	0.1901
ENSMUSG00000078735	0.1621
ENSMUSG00000078747	0.3943
ENSMUSG00000078765	0.3945
ENSMUSG00000078773	0.0941
ENSMUSG00000078783	0.0140
ENSMUSG00000078798	0.3979
ENSMUSG00000078799	-0.1549
ENSMUSG00000078810	0.3799
ENSMUSG00000078815	-0.3874
ENSMUSG00000078816	-0.3032
ENSMUSG00000078817	0.4229
ENSMUSG00000078851	2.2352
ENSMUSG00000078853	0.2737
ENSMUSG00000078908	0.3265
ENSMUSG00000078919	2.1646
ENSMUSG00000078920	0.1445
ENSMUSG00000078934	0.1215
ENSMUSG00000078937	-0.3036
ENSMUSG00000078941	2.3557
ENSMUSG00000078942	-0.3320
ENSMUSG00000078945	-0.0106
ENSMUSG00000078964	-0.1122
ENSMUSG00000078974	-0.1574
ENSMUSG00000079007	-0.5406
ENSMUSG00000079015	-0.2696
ENSMUSG00000079019	-0.1113
ENSMUSG00000079022	0.1868
ENSMUSG00000079033	-1.2901
ENSMUSG00000079037	-0.4699
ENSMUSG00000079042	-0.5364
ENSMUSG00000079055	0.2986
ENSMUSG00000079101	0.0921
ENSMUSG00000079104	0.3243
ENSMUSG00000079105	-0.3338
ENSMUSG00000079108	0.0742
ENSMUSG00000079109	0.0399
ENSMUSG00000079110	-0.5501
ENSMUSG00000079113	-0.0248
ENSMUSG00000079114	0.5568
ENSMUSG00000079116	-1.0676
ENSMUSG00000079120	-0.2323
ENSMUSG00000079164	-0.3712
ENSMUSG00000079168	-0.2268
ENSMUSG00000079197	0.4954
ENSMUSG00000079227	-0.2471
ENSMUSG00000079243	0.1286
ENSMUSG00000079258	1.7130
ENSMUSG00000079259	-0.4443
ENSMUSG00000079262	0.7242
ENSMUSG00000079263	-0.1716
ENSMUSG00000079293	0.1368
ENSMUSG00000079298	-0.3738
ENSMUSG00000079299	0.3427
ENSMUSG00000079316	-0.4710
ENSMUSG00000079339	-0.0485
ENSMUSG00000079343	1.1510
ENSMUSG00000079355	0.2134
ENSMUSG00000079415	-0.0507
ENSMUSG00000079418	-0.1559
ENSMUSG00000079426	0.3337
ENSMUSG00000079427	0.0652
ENSMUSG00000079434	0.6928
ENSMUSG00000079435	0.3156
ENSMUSG00000079436	-0.0911
ENSMUSG00000079440	-0.2116
ENSMUSG00000079442	0.2458
ENSMUSG00000079445	0.1695
ENSMUSG00000079465	-0.0206
ENSMUSG00000079469	-0.1278
ENSMUSG00000079470	-0.3935
ENSMUSG00000079477	-0.1633
ENSMUSG00000079487	0.3379
ENSMUSG00000079492	-0.0163
ENSMUSG00000079494	0.1145
ENSMUSG00000079495	0.4057
ENSMUSG00000079507	-0.1202
ENSMUSG00000079513	0.6345
ENSMUSG00000079525	0.4117
ENSMUSG00000079547	-0.3394
ENSMUSG00000079550	-0.3609
ENSMUSG00000079553	0.1382
ENSMUSG00000079554	0.2339
ENSMUSG00000079614	0.1620
ENSMUSG00000079641	-0.0196
ENSMUSG00000079658	-0.3139
ENSMUSG00000079685	0.2675
ENSMUSG00000079700	-0.4699
ENSMUSG00000079707	-0.1386
ENSMUSG00000079710	-0.0495
ENSMUSG00000079852	0.2095
ENSMUSG00000079853	-0.1491
ENSMUSG00000079871	-0.1445
ENSMUSG00000079875	0.7749
ENSMUSG00000079962	-0.0851
ENSMUSG00000080152	0.1325
ENSMUSG00000080662	-0.2708
ENSMUSG00000080712	0.0063
ENSMUSG00000080891	-0.0677
ENSMUSG00000080932	-1.1056
ENSMUSG00000080968	-0.3762
ENSMUSG00000080980	-0.4398
ENSMUSG00000080990	-0.0594
ENSMUSG00000081058	-0.0998
ENSMUSG00000081225	-0.4126
ENSMUSG00000081234	1.9876
ENSMUSG00000081260	0.1770
ENSMUSG00000081306	0.3958
ENSMUSG00000081362	0.1462
ENSMUSG00000081649	-0.0332
ENSMUSG00000081665	0.3027
ENSMUSG00000081675	0.2312
ENSMUSG00000081683	0.8034
ENSMUSG00000081724	0.1445
ENSMUSG00000081819	-0.2552
ENSMUSG00000081836	-0.2207
ENSMUSG00000081897	0.1862
ENSMUSG00000081945	-0.4244
ENSMUSG00000082079	-0.0285
ENSMUSG00000082151	-0.0338
ENSMUSG00000082211	0.5957
ENSMUSG00000082216	0.3626
ENSMUSG00000082260	-0.0343
ENSMUSG00000082361	0.1392
ENSMUSG00000082482	2.4638
ENSMUSG00000082524	0.1229
ENSMUSG00000082754	0.3638
ENSMUSG00000082769	0.0961
ENSMUSG00000082882	0.1672
ENSMUSG00000082932	-0.2575
ENSMUSG00000082980	-0.3146
ENSMUSG00000083011	0.2252
ENSMUSG00000083079	0.3203
ENSMUSG00000083138	-0.4544
ENSMUSG00000083282	2.6329
ENSMUSG00000083307	-0.1358
ENSMUSG00000083361	0.2504
ENSMUSG00000083380	0.5800
ENSMUSG00000083394	0.1259
ENSMUSG00000083515	-0.2267
ENSMUSG00000083616	-1.5983
ENSMUSG00000083649	2.7889
ENSMUSG00000083706	-1.4928
ENSMUSG00000083820	1.3032
ENSMUSG00000083947	0.2473
ENSMUSG00000084234	-0.0985
ENSMUSG00000084262	-0.4819
ENSMUSG00000084275	0.4636
ENSMUSG00000084336	-0.2628
ENSMUSG00000084346	-0.3239
ENSMUSG00000084417	-0.4691
ENSMUSG00000084437	-0.1632
ENSMUSG00000084441	1.2599
ENSMUSG00000084448	-0.0642
ENSMUSG00000084449	0.0519
ENSMUSG00000084453	0.3796
ENSMUSG00000084454	-0.4254
ENSMUSG00000084456	0.4065
ENSMUSG00000084466	-0.3722
ENSMUSG00000084474	1.4075
ENSMUSG00000084479	0.4647
ENSMUSG00000084504	0.4632
ENSMUSG00000084507	0.1263
ENSMUSG00000084527	-0.1335
ENSMUSG00000084550	0.2300
ENSMUSG00000084551	0.3202
ENSMUSG00000084555	0.1154
ENSMUSG00000084558	0.3573
ENSMUSG00000084569	-1.3463
ENSMUSG00000084575	-0.4159
ENSMUSG00000084576	0.1006
ENSMUSG00000084593	-0.1103
ENSMUSG00000084601	-0.5425
ENSMUSG00000084606	0.1964
ENSMUSG00000084607	0.2370
ENSMUSG00000084617	0.1625
ENSMUSG00000084629	-0.1801
ENSMUSG00000084638	-0.9380
ENSMUSG00000084646	-0.0222
ENSMUSG00000084647	-0.0390
ENSMUSG00000084648	-0.3391
ENSMUSG00000084661	-0.5435
ENSMUSG00000084669	-0.2366
ENSMUSG00000084678	-0.2061
ENSMUSG00000084696	0.1521
ENSMUSG00000084737	-0.5414
ENSMUSG00000084739	-0.4738
ENSMUSG00000084740	0.2918
ENSMUSG00000084753	0.1078
ENSMUSG00000084842	-0.0468
ENSMUSG00000084927	-0.1888
ENSMUSG00000085793	0.0786
ENSMUSG00000086040	-0.2201
ENSMUSG00000086056	-1.1069
ENSMUSG00000086338	-0.1385
ENSMUSG00000086524	-0.1725
ENSMUSG00000087152	-0.0224
ENSMUSG00000087260	0.0779
ENSMUSG00000087408	0.2689
ENSMUSG00000087412	0.0304
ENSMUSG00000087712	-0.2443
ENSMUSG00000087714	0.2211
ENSMUSG00000087718	0.3812
ENSMUSG00000087752	-0.7476
ENSMUSG00000087760	0.1577
ENSMUSG00000087761	0.4288
ENSMUSG00000087777	-0.2823
ENSMUSG00000087782	-0.2261
ENSMUSG00000087815	0.2081
ENSMUSG00000087823	-0.4414
ENSMUSG00000087832	0.0250
ENSMUSG00000087841	0.1227
ENSMUSG00000087842	-0.1625
ENSMUSG00000087871	-0.4367
ENSMUSG00000087873	0.7528
ENSMUSG00000087875	-0.4405
ENSMUSG00000087878	-0.1251
ENSMUSG00000087922	0.3700
ENSMUSG00000087924	-0.3137
ENSMUSG00000087937	-0.4316
ENSMUSG00000087938	0.1332
ENSMUSG00000087939	0.3446
ENSMUSG00000087980	-0.5586
ENSMUSG00000087987	-0.4255
ENSMUSG00000088001	1.4822
ENSMUSG00000088018	-0.0222
ENSMUSG00000088044	-0.5499
ENSMUSG00000088048	1.5408
ENSMUSG00000088071	0.0687
ENSMUSG00000088088	2.7409
ENSMUSG00000088106	-0.0355
ENSMUSG00000088121	-0.4218
ENSMUSG00000088149	-0.1796
ENSMUSG00000088154	-0.2832
ENSMUSG00000088160	0.0058
ENSMUSG00000088167	-0.0974
ENSMUSG00000088168	0.0782
ENSMUSG00000088183	0.3469
ENSMUSG00000088195	-0.2146
ENSMUSG00000088212	-0.0116
ENSMUSG00000088217	-0.3297
ENSMUSG00000088218	0.9439
ENSMUSG00000088253	0.2133
ENSMUSG00000088258	-0.0541
ENSMUSG00000088275	1.7364
ENSMUSG00000088276	-0.1528
ENSMUSG00000088281	0.0898
ENSMUSG00000088293	-0.1045
ENSMUSG00000088312	0.1605
ENSMUSG00000088337	0.1039
ENSMUSG00000088344	0.1785
ENSMUSG00000088370	0.5409
ENSMUSG00000088394	0.6171
ENSMUSG00000088408	0.1774
ENSMUSG00000088432	-0.3990
ENSMUSG00000088437	0.0405
ENSMUSG00000088441	-0.6461
ENSMUSG00000088454	-0.6522
ENSMUSG00000088458	0.2379
ENSMUSG00000088471	0.0977
ENSMUSG00000088490	-0.0787
ENSMUSG00000088499	0.2038
ENSMUSG00000088511	1.7932
ENSMUSG00000088517	0.1282
ENSMUSG00000088528	-0.3593
ENSMUSG00000088545	0.2510
ENSMUSG00000088547	-0.3010
ENSMUSG00000088575	0.1811
ENSMUSG00000088603	0.0447
ENSMUSG00000088616	0.3024
ENSMUSG00000088620	0.0523
ENSMUSG00000088622	0.1420
ENSMUSG00000088625	0.4132
ENSMUSG00000088627	-0.6764
ENSMUSG00000088653	-0.2093
ENSMUSG00000088656	0.1479
ENSMUSG00000088658	0.0010
ENSMUSG00000088668	-0.3655
ENSMUSG00000088692	-0.3048
ENSMUSG00000088708	0.0945
ENSMUSG00000088721	-0.1231
ENSMUSG00000088750	-0.3561
ENSMUSG00000088754	1.3575
ENSMUSG00000088761	0.2663
ENSMUSG00000088776	-0.1830
ENSMUSG00000088811	-0.2344
ENSMUSG00000088879	0.2343
ENSMUSG00000088889	-0.1373
ENSMUSG00000088914	-0.3789
ENSMUSG00000088915	-0.4768
ENSMUSG00000088922	0.1715
ENSMUSG00000088928	-0.6127
ENSMUSG00000088935	0.1335
ENSMUSG00000088944	-0.5054
ENSMUSG00000088959	0.2670
ENSMUSG00000088960	0.3203
ENSMUSG00000088961	0.3552
ENSMUSG00000088969	0.5385
ENSMUSG00000088982	0.2164
ENSMUSG00000088992	0.0878
ENSMUSG00000089009	-0.3338
ENSMUSG00000089018	0.3988
ENSMUSG00000089019	-0.0756
ENSMUSG00000089035	-0.2319
ENSMUSG00000089051	0.1712
ENSMUSG00000089054	-0.0244
ENSMUSG00000089055	-0.4865
ENSMUSG00000089057	0.0418
ENSMUSG00000089071	-0.5391
ENSMUSG00000089074	-0.4947
ENSMUSG00000089078	0.5749
ENSMUSG00000089081	-0.0781
ENSMUSG00000089107	-0.2509
ENSMUSG00000089117	0.0579
ENSMUSG00000089124	-0.0970
ENSMUSG00000089125	-0.0083
ENSMUSG00000089143	0.6165
ENSMUSG00000089164	0.3135
ENSMUSG00000089182	-0.5685
ENSMUSG00000089269	0.0016
ENSMUSG00000089271	0.4195
ENSMUSG00000089288	-0.2549
ENSMUSG00000089290	0.1523
ENSMUSG00000089296	-0.3355
ENSMUSG00000089369	-0.2265
ENSMUSG00000089372	0.3786
ENSMUSG00000089390	-0.2727
ENSMUSG00000089394	-0.0596
ENSMUSG00000089399	-0.6649
ENSMUSG00000089407	1.2745
ENSMUSG00000089413	-1.6433
ENSMUSG00000089422	-0.2202
ENSMUSG00000089431	0.7784
ENSMUSG00000089437	0.0924
ENSMUSG00000089438	-0.1221
ENSMUSG00000089479	-0.1074
ENSMUSG00000089539	0.2394
ENSMUSG00000089549	-0.0083
ENSMUSG00000089560	-0.4717
ENSMUSG00000089563	0.4477
ENSMUSG00000089584	-0.3339
ENSMUSG00000089593	0.2202
ENSMUSG00000089612	-0.2471
ENSMUSG00000089669	-0.5545
ENSMUSG00000089675	-0.1592
ENSMUSG00000089678	-0.3652
ENSMUSG00000089682	-0.3796
ENSMUSG00000089694	0.3703
ENSMUSG00000089695	0.0530
ENSMUSG00000089704	0.0762
ENSMUSG00000089715	-0.0648
ENSMUSG00000089727	0.1852
ENSMUSG00000089789	0.1078
ENSMUSG00000089859	-0.2057
ENSMUSG00000089892	0.1212
ENSMUSG00000089917	0.3216
ENSMUSG00000089929	-0.6452
ENSMUSG00000089942	0.5288
ENSMUSG00000089943	0.0318
ENSMUSG00000089960	-0.2617
ENSMUSG00000089992	-0.3026
ENSMUSG00000090035	-0.2957
ENSMUSG00000090059	0.4908
ENSMUSG00000090097	-0.1892
ENSMUSG00000090124	0.3126
ENSMUSG00000090129	0.3052
ENSMUSG00000090137	-0.5923
ENSMUSG00000090145	-0.4817
ENSMUSG00000090165	0.3341
ENSMUSG00000090171	-0.3141
ENSMUSG00000090175	0.2470
ENSMUSG00000090176	-0.3246
ENSMUSG00000090210	0.3420
ENSMUSG00000090213	-0.0503
ENSMUSG00000090219	0.1895
ENSMUSG00000090231	-0.9248
ENSMUSG00000090236	2.2440
ENSMUSG00000090461	-0.2662
ENSMUSG00000090474	0.2490
ENSMUSG00000090489	-0.0546
ENSMUSG00000090523	-0.4424
ENSMUSG00000090550	-0.1384
ENSMUSG00000090553	-0.4296
ENSMUSG00000090629	-0.4434
ENSMUSG00000090631	-0.0981
ENSMUSG00000090675	1.0538
ENSMUSG00000090733	-0.3859
ENSMUSG00000090738	0.3265
ENSMUSG00000090817	-0.2719
ENSMUSG00000090824	0.4795
ENSMUSG00000090841	0.2740
ENSMUSG00000090854	-0.2508
ENSMUSG00000090862	-0.1978
ENSMUSG00000090874	-0.3945
ENSMUSG00000090877	0.6479
ENSMUSG00000090894	-0.3115
ENSMUSG00000090919	-0.2903
ENSMUSG00000090951	-0.0217
ENSMUSG00000090958	0.8229
ENSMUSG00000091086	0.2576
ENSMUSG00000091091	-0.1389
ENSMUSG00000091174	0.4668
ENSMUSG00000091215	-0.3884
ENSMUSG00000091285	0.6433
ENSMUSG00000091318	-0.0499
ENSMUSG00000091345	0.1853
ENSMUSG00000091387	-0.3440
ENSMUSG00000091405	0.4837
ENSMUSG00000091415	-1.2708
ENSMUSG00000091512	-1.5473
ENSMUSG00000091530	-0.1911
ENSMUSG00000091531	0.0211
ENSMUSG00000091601	0.0076
ENSMUSG00000091625	-0.2205
ENSMUSG00000091705	0.9020
ENSMUSG00000091736	2.7412
ENSMUSG00000091779	0.0766
ENSMUSG00000091780	0.3403
ENSMUSG00000091803	0.5758
ENSMUSG00000091813	-0.2576
ENSMUSG00000091867	0.0158
ENSMUSG00000091873	0.7602
ENSMUSG00000091896	0.1551
ENSMUSG00000091898	0.1538
ENSMUSG00000091950	-0.5055
ENSMUSG00000091971	-0.2064
ENSMUSG00000091983	-0.3971
ENSMUSG00000092008	-0.5327
ENSMUSG00000092009	1.0137
ENSMUSG00000092074	0.3854
ENSMUSG00000092077	-0.3080
ENSMUSG00000092118	0.2093
ENSMUSG00000092243	-0.2921
ENSMUSG00000092292	0.5827
ENSMUSG00000092305	-0.0090
ENSMUSG00000092413	-0.9013
ENSMUSG00000092517	-1.9580
ENSMUSG00000092572	0.1048
ENSMUSG00000092743	-0.2965
ENSMUSG00000092770	-0.6261
ENSMUSG00000092807	0.0141
ENSMUSG00000092995	0.3699
ENSMUSG00000093007	-0.2305
ENSMUSG00000093011	0.3897
ENSMUSG00000093073	-0.2590
ENSMUSG00000093117	-0.4836
ENSMUSG00000093137	-0.2661
ENSMUSG00000093147	-0.1283
ENSMUSG00000093238	-0.5743
ENSMUSG00000093258	0.1179
ENSMUSG00000093325	0.1540
ENSMUSG00000093354	0.1805
ENSMUSG00000093660	0.2972
ENSMUSG00000093674	-1.2920
ENSMUSG00000093769	-0.1974
ENSMUSG00000093803	-0.0965
ENSMUSG00000093804	0.1871
ENSMUSG00000093806	-0.1736
ENSMUSG00000093825	0.3899
ENSMUSG00000093839	0.0186
ENSMUSG00000093866	0.0960
ENSMUSG00000093877	-0.4262
ENSMUSG00000093884	-0.1163
ENSMUSG00000093901	0.1630
ENSMUSG00000093904	-0.2417
ENSMUSG00000093920	0.2330
ENSMUSG00000093930	-0.0397
ENSMUSG00000093931	-0.0795
ENSMUSG00000093934	0.5182
ENSMUSG00000093942	-0.0454
ENSMUSG00000093980	-0.3319
ENSMUSG00000093990	0.8905
ENSMUSG00000094018	-0.5837
ENSMUSG00000094063	-0.1484
ENSMUSG00000094065	-0.5076
ENSMUSG00000094080	0.0643
ENSMUSG00000094119	0.1951
ENSMUSG00000094133	-0.0621
ENSMUSG00000094140	-0.3294
ENSMUSG00000094156	-0.3114
ENSMUSG00000094163	0.0606
ENSMUSG00000094182	-0.5248
ENSMUSG00000094185	-0.1497
ENSMUSG00000094192	-0.7877
ENSMUSG00000094197	0.3637
ENSMUSG00000094200	-0.3337
ENSMUSG00000094238	-0.5314
ENSMUSG00000094248	2.5274
ENSMUSG00000094254	0.2199
ENSMUSG00000094266	0.5748
ENSMUSG00000094269	0.4474
ENSMUSG00000094285	0.0975
ENSMUSG00000094295	-0.3059
ENSMUSG00000094306	0.1859
ENSMUSG00000094318	0.6502
ENSMUSG00000094338	0.3350
ENSMUSG00000094347	-0.0366
ENSMUSG00000094353	-0.2433
ENSMUSG00000094362	-0.2370
ENSMUSG00000094380	0.2536
ENSMUSG00000094422	0.2286
ENSMUSG00000094426	-1.0993
ENSMUSG00000094449	-0.2335
ENSMUSG00000094461	0.4124
ENSMUSG00000094464	-0.1363
ENSMUSG00000094488	-0.1447
ENSMUSG00000094493	0.4708
ENSMUSG00000094496	0.1220
ENSMUSG00000094520	0.0586
ENSMUSG00000094531	-0.3657
ENSMUSG00000094535	0.6390
ENSMUSG00000094539	0.0275
ENSMUSG00000094559	0.1255
ENSMUSG00000094588	-0.6581
ENSMUSG00000094612	-0.3017
ENSMUSG00000094632	0.0710
ENSMUSG00000094662	-0.3806
ENSMUSG00000094669	0.0211
ENSMUSG00000094673	1.1399
ENSMUSG00000094678	-0.1960
ENSMUSG00000094686	-0.2595
ENSMUSG00000094687	0.1200
ENSMUSG00000094692	0.0130
ENSMUSG00000094695	0.2511
ENSMUSG00000094701	-0.2361
ENSMUSG00000094721	-0.3609
ENSMUSG00000094734	0.1374
ENSMUSG00000094745	0.1535
ENSMUSG00000094747	-0.2221
ENSMUSG00000094755	0.0444
ENSMUSG00000094764	-0.2153
ENSMUSG00000094777	0.0493
ENSMUSG00000094778	0.0042
ENSMUSG00000094805	0.2275
ENSMUSG00000094806	0.2219
ENSMUSG00000094808	0.1528
ENSMUSG00000094810	0.2999
ENSMUSG00000094818	-0.3184
ENSMUSG00000094819	0.4602
ENSMUSG00000094822	0.2542
ENSMUSG00000094846	0.0464
ENSMUSG00000094858	-1.3596
ENSMUSG00000094878	0.3262
ENSMUSG00000094881	3.0902
ENSMUSG00000094891	-0.2357
ENSMUSG00000094904	2.4093
ENSMUSG00000094970	1.1554
ENSMUSG00000094973	0.5703
ENSMUSG00000094986	0.1966
ENSMUSG00000094995	0.1664
ENSMUSG00000095002	0.5271
ENSMUSG00000095003	0.6548
ENSMUSG00000095017	-0.0116
ENSMUSG00000095028	0.3419
ENSMUSG00000095030	0.1277
ENSMUSG00000095066	0.0354
ENSMUSG00000095075	-0.7011
ENSMUSG00000095095	0.0356
ENSMUSG00000095105	-0.4200
ENSMUSG00000095138	-0.2718
ENSMUSG00000095143	0.4559
ENSMUSG00000095156	0.2714
ENSMUSG00000095171	0.5574
ENSMUSG00000095187	-0.2939
ENSMUSG00000095189	0.4489
ENSMUSG00000095194	0.4751
ENSMUSG00000095212	0.6928
ENSMUSG00000095217	0.7173
ENSMUSG00000095218	0.6683
ENSMUSG00000095234	0.3149
ENSMUSG00000095236	0.2798
ENSMUSG00000095239	-0.4914
ENSMUSG00000095248	-0.4545
ENSMUSG00000095251	-0.8697
ENSMUSG00000095270	0.0119
ENSMUSG00000095286	-0.0847
ENSMUSG00000095301	-0.2131
ENSMUSG00000095312	0.4627
ENSMUSG00000095322	0.0770
ENSMUSG00000095377	-0.6009
ENSMUSG00000095388	-0.1257
ENSMUSG00000095390	0.0494
ENSMUSG00000095401	0.4100
ENSMUSG00000095413	2.5122
ENSMUSG00000095445	-0.0292
ENSMUSG00000095448	-0.1527
ENSMUSG00000095463	2.4825
ENSMUSG00000095483	0.3159
ENSMUSG00000095484	0.7135
ENSMUSG00000095498	0.2248
ENSMUSG00000095499	0.5381
ENSMUSG00000095524	-0.0545
ENSMUSG00000095525	0.0749
ENSMUSG00000095527	-0.1193
ENSMUSG00000095569	0.2826
ENSMUSG00000095573	2.2497
ENSMUSG00000095576	0.1331
ENSMUSG00000095586	0.0259
ENSMUSG00000095608	0.2219
ENSMUSG00000095616	0.5983
ENSMUSG00000095640	0.4532
ENSMUSG00000095647	0.2585
ENSMUSG00000095655	2.3895
ENSMUSG00000095662	0.0221
ENSMUSG00000095667	0.2400
ENSMUSG00000095675	0.3112
ENSMUSG00000095677	0.2200
ENSMUSG00000095696	-0.2951
ENSMUSG00000095706	1.6733
ENSMUSG00000095765	0.0057
ENSMUSG00000095774	-0.3103
ENSMUSG00000095788	-0.2600
ENSMUSG00000095804	-0.4814
ENSMUSG00000095809	-0.3094
ENSMUSG00000095831	0.0596
ENSMUSG00000095839	-0.6399
ENSMUSG00000095845	0.0963
ENSMUSG00000095847	0.2207
ENSMUSG00000095870	-0.0736
ENSMUSG00000095893	-1.2804
ENSMUSG00000095896	0.3732
ENSMUSG00000095901	-0.6001
ENSMUSG00000095903	-0.0032
ENSMUSG00000095910	-0.3135
ENSMUSG00000095917	-0.4387
ENSMUSG00000095920	0.0450
ENSMUSG00000095928	-0.6246
ENSMUSG00000095929	-0.1423
ENSMUSG00000095941	-0.1601
ENSMUSG00000095957	-0.1498
ENSMUSG00000096000	-0.0895
ENSMUSG00000096009	-0.0408
ENSMUSG00000096010	0.0391
ENSMUSG00000096011	0.3618
ENSMUSG00000096029	0.2586
ENSMUSG00000096054	0.5080
ENSMUSG00000096068	-0.3551
ENSMUSG00000096069	0.1653
ENSMUSG00000096097	-2.4417
ENSMUSG00000096109	0.0554
ENSMUSG00000096135	-0.7130
ENSMUSG00000096141	0.2658
ENSMUSG00000096145	-0.2326
ENSMUSG00000096146	1.2051
ENSMUSG00000096151	-0.7158
ENSMUSG00000096167	0.1122
ENSMUSG00000096169	0.1720
ENSMUSG00000096195	-0.1904
ENSMUSG00000096209	0.5520
ENSMUSG00000096220	-0.1515
ENSMUSG00000096228	-0.2051
ENSMUSG00000096229	0.3432
ENSMUSG00000096254	0.1377
ENSMUSG00000096255	-0.3528
ENSMUSG00000096273	-0.5278
ENSMUSG00000096289	0.2098
ENSMUSG00000096295	0.9366
ENSMUSG00000096320	-0.0050
ENSMUSG00000096356	0.3774
ENSMUSG00000096365	0.5304
ENSMUSG00000096409	0.0681
ENSMUSG00000096423	0.1609
ENSMUSG00000096424	0.8113
ENSMUSG00000096427	0.1849
ENSMUSG00000096436	0.6897
ENSMUSG00000096437	-0.1440
ENSMUSG00000096442	0.1374
ENSMUSG00000096465	-0.2616
ENSMUSG00000096472	0.0101
ENSMUSG00000096477	0.6832
ENSMUSG00000096485	-0.5417
ENSMUSG00000096497	-0.2843
ENSMUSG00000096516	-0.5756
ENSMUSG00000096525	-0.5068
ENSMUSG00000096549	-0.7168
ENSMUSG00000096554	-0.2493
ENSMUSG00000096555	-0.1306
ENSMUSG00000096566	0.1182
ENSMUSG00000096569	-0.8588
ENSMUSG00000096584	-0.3003
ENSMUSG00000096596	-0.2294
ENSMUSG00000096679	-0.6318
ENSMUSG00000096682	-0.6944
ENSMUSG00000096695	0.1602
ENSMUSG00000096703	0.0441
ENSMUSG00000096705	0.3066
ENSMUSG00000096708	1.5321
ENSMUSG00000096714	0.0952
ENSMUSG00000096727	-0.4857
ENSMUSG00000096738	0.0961
ENSMUSG00000096747	0.0936
ENSMUSG00000096757	1.4534
ENSMUSG00000096763	0.2107
ENSMUSG00000096766	-0.4983
ENSMUSG00000096770	0.1725
ENSMUSG00000096773	0.3428
ENSMUSG00000096794	-0.2061
ENSMUSG00000096806	0.1771
ENSMUSG00000096822	0.6235
ENSMUSG00000096826	-0.3313
ENSMUSG00000096840	-1.3125
ENSMUSG00000096852	0.2918
ENSMUSG00000096858	-0.3953
ENSMUSG00000096914	0.1604
ENSMUSG00000097328	0.2820
ENSMUSG00000097392	0.0061
ENSMUSG00000098181	0.0151
